User,text,Date
@Twitter,"@pixelord Alright chef, DM incoming",Wed Jun 30 22:12:09 +0000 2021
@Twitter,@AfricanFractal You got Building Characters https://t.co/SLmcvY1XYB,Wed Jun 30 22:11:48 +0000 2021
@Twitter,@melinasalas You got Rare Form https://t.co/6fEoQj90je,Wed Jun 30 22:10:52 +0000 2021
@Twitter,@GoldieChan oo then check your DMs,Wed Jun 30 22:10:10 +0000 2021
@Twitter,@colincirca jggln to your DMs,Wed Jun 30 22:09:17 +0000 2021
@Twitter,@CageLawyers You got twttr jggl https://t.co/Vgz7O62mnL,Wed Jun 30 22:06:13 +0000 2021
@Twitter,@NamasteNikkita You got Furry Twitter https://t.co/RquPUplyHi,Wed Jun 30 22:04:29 +0000 2021
@Twitter,@XioRoku You got Vitamin T https://t.co/Q19n8xGeFq,Wed Jun 30 22:03:23 +0000 2021
@Twitter,@token_fan You got Building Characters https://t.co/q8L93GkC4I,Wed Jun 30 22:02:31 +0000 2021
@Twitter,@xphytv check your DMs and maybe you can start that museum,Wed Jun 30 21:59:01 +0000 2021
@Twitter,"@LeonsStorage no, you're awesome, now go check your DMs",Wed Jun 30 21:58:18 +0000 2021
@Twitter,@jeffjag going for the gains and your DMs,Wed Jun 30 21:57:27 +0000 2021
@Twitter,@miguelgarest You got Rare Form https://t.co/OPaVIUhTPU,Wed Jun 30 21:57:09 +0000 2021
@Twitter,"@elizacross if there's food involved, we're there. check your DMs for more",Wed Jun 30 21:56:30 +0000 2021
@Twitter,@rickypearce You got twttr jggl https://t.co/DaNPtFwJB5,Wed Jun 30 21:56:07 +0000 2021
@Twitter,@MartinaEnwood Let's get your name in the history books. DMing you now,Wed Jun 30 21:56:05 +0000 2021
@Twitter,@GRIMECRAFT Might have something for you in DMs 👀 Go check!,Wed Jun 30 21:55:12 +0000 2021
@Twitter,@bryanminear You got Reply Guy https://t.co/jKzfNLDQyP,Wed Jun 30 21:54:58 +0000 2021
@Twitter,@yakisugi36 find out in your DMs,Wed Jun 30 21:54:56 +0000 2021
@Twitter,"@mikemonty If flare jeans can come back, anything can. DMing you rn!",Wed Jun 30 21:54:29 +0000 2021
@Twitter,@LeBoredJames Consider yourself caught. Check your DMs!,Wed Jun 30 21:53:42 +0000 2021
@Twitter,@geoppls It's hard boiled in case you were wondering. DMing you now btw,Wed Jun 30 21:52:23 +0000 2021
@Twitter,@cryptnative You got Furry Twitter https://t.co/xztYBvVL3s,Wed Jun 30 21:52:13 +0000 2021
@Twitter,@lorcelg You got Vitamin T https://t.co/bKTQMaDcev,Wed Jun 30 21:50:45 +0000 2021
@Twitter,@mohammedkhan08 You got Reply Guy https://t.co/ywgHT43DAu,Wed Jun 30 21:49:45 +0000 2021
@Twitter,@AceOfAllTrading that's a question we'll have to take to the DMs,Wed Jun 30 21:35:09 +0000 2021
@Twitter,@DBresach We love to hear it 💙 Follow us and check your DMs please!,Wed Jun 30 21:34:36 +0000 2021
@Twitter,@SamEwen We need you to check your DMs!!!,Wed Jun 30 21:29:32 +0000 2021
@Twitter,"@cou_RAGE_ Follow us, you're gonna love what we're about to DM you too",Wed Jun 30 21:27:55 +0000 2021
@Twitter,@niftypins Would love for you to reply to our DM 💙,Wed Jun 30 21:26:47 +0000 2021
@Twitter,@kazumidapp We know how you can get one! Check your DMs now,Wed Jun 30 21:23:44 +0000 2021
@Twitter,@JohnPistotti You got Rare Form https://t.co/Z3wMC5fO5N,Wed Jun 30 21:22:53 +0000 2021
@Twitter,@EhOh_NFT We might have something for you! Follow us and check your DMs,Wed Jun 30 21:22:30 +0000 2021
@Twitter,"@treykerby Follow us, you'll really love what we're about to DM you",Wed Jun 30 21:21:38 +0000 2021
@Twitter,@TamasDesigns You got twttr jggl https://t.co/VRbh1e6grJ,Wed Jun 30 21:21:33 +0000 2021
@Twitter,@AkashSinghMehr4 You got Furry Twitter https://t.co/Q0d2eMKByv,Wed Jun 30 21:20:07 +0000 2021
@Twitter,@cybergjm Doing the twttr jggl into your DMs please reply,Wed Jun 30 21:19:30 +0000 2021
@Twitter,@Unknown_NFT You got Vitamin T https://t.co/pMWYIIvk5A,Wed Jun 30 21:18:51 +0000 2021
@Twitter,"@Libruary_NFT Check your DMs, we think you may be in luck",Wed Jun 30 21:18:33 +0000 2021
@Twitter,@chugsnbugs and this little birdy heard there's a message in your DMs,Wed Jun 30 21:16:54 +0000 2021
@Twitter,@WillZwey 1.40 lbs will do. DMing you,Wed Jun 30 21:15:43 +0000 2021
@Twitter,@darbison You got Building Characters https://t.co/2HcHNBBjX9,Wed Jun 30 21:15:13 +0000 2021
@Twitter,@boreuno Follow us so we can DM you 😅,Wed Jun 30 21:12:41 +0000 2021
@Twitter,@flow_is_key Follow us so we can DM you 😅,Wed Jun 30 21:12:12 +0000 2021
@Twitter,@Gheorghi_Red We heard winning starts in the DMs. make sure yours are open and then keep your eyes on them,Wed Jun 30 21:11:14 +0000 2021
@Twitter,@paradigma_art You know what else is strong? Our DM game. Go check yours,Wed Jun 30 21:07:57 +0000 2021
@Twitter,@jordanpjwebber You got Rare Form https://t.co/XyJCsHJ2RX,Wed Jun 30 20:20:50 +0000 2021
@Twitter,@jagnaudh You got twttr jggl https://t.co/TXqVzlkm4B,Wed Jun 30 20:19:57 +0000 2021
@Twitter,@Jollytime345 You got Reply Guy https://t.co/1XuwWULAvy,Wed Jun 30 20:18:27 +0000 2021
@Twitter,@samjstudios You got Building Characters https://t.co/qUIk9STTtF,Wed Jun 30 20:15:52 +0000 2021
@Twitter,"@Blu3_NFT We love you, we're saying it back in DMs",Wed Jun 30 20:06:02 +0000 2021
@Twitter,@boreuno hmmm es posible que tengamos uno para ti. Revise su DM,Wed Jun 30 20:04:01 +0000 2021
@Twitter,@WWMLD ok we're professing our love in DMs right now go look,Wed Jun 30 19:58:05 +0000 2021
@Twitter,@priyankap_patel Birthday Day 2 now commencing in your DMs,Wed Jun 30 19:57:16 +0000 2021
@Twitter,"@sujatara0 You're the best, bestie. Gonna DM you rn",Wed Jun 30 19:56:21 +0000 2021
@Twitter,"@imwebgurl Check your DMs, we might tell you something even more fun",Wed Jun 30 19:54:57 +0000 2021
@Twitter,@MASOUD51759457 BEST? THANKS. DMing you now,Wed Jun 30 19:47:43 +0000 2021
@Twitter,"@flow_is_key Check your DMs, we'll let ya know",Wed Jun 30 19:46:15 +0000 2021
@Twitter,@xenahussain Meet us in your DMs - it's just what the doctor ordered,Wed Jun 30 19:33:35 +0000 2021
@Twitter,@sblgulec96 DMing you to welcome you to this new world,Wed Jun 30 19:32:52 +0000 2021
@Twitter,@JusttLautrec manifesting on main works. Gonna DM you now,Wed Jun 30 19:32:04 +0000 2021
@Twitter,@ItsAdamtastic the cherry did it for us. Sliding into your DMs!,Wed Jun 30 19:31:05 +0000 2021
@Twitter,@allysonnewell wouldn't want to leave you hanging. Coming through!,Wed Jun 30 19:29:36 +0000 2021
@Twitter,@niftyist You got Furry Twitter https://t.co/dzvBcKSupn,Wed Jun 30 19:28:45 +0000 2021
@Twitter,@FinderOul today might be a great day for you too - check your DMs!,Wed Jun 30 19:28:42 +0000 2021
@Twitter,@jordyNFT You got Vitamin T https://t.co/488DAlDSMW,Wed Jun 30 19:27:41 +0000 2021
@Twitter,"@DuoXmachina wouldn't be TOO sure about that. check your DMs, we might have something for you",Wed Jun 30 19:26:56 +0000 2021
@Twitter,@blockturk You got Reply Guy https://t.co/SEiPyrSP9M,Wed Jun 30 19:25:47 +0000 2021
@Twitter,"@mg thanks for being an og, mg. Check your DMs!",Wed Jun 30 19:25:14 +0000 2021
@Twitter,@isaacndgk You got Building Characters https://t.co/R5RuBZgTES,Wed Jun 30 19:24:32 +0000 2021
@Twitter,@bryanbrinkman You got twttr jggl https://t.co/YN74QZoiNH,Wed Jun 30 19:22:49 +0000 2021
@Twitter,@beijingdou You got Furry Twitter https://t.co/hfj90M25VK,Wed Jun 30 19:20:39 +0000 2021
@Twitter,@GoTrillaGorilla You got Rare Form https://t.co/L31MRoUP37,Wed Jun 30 19:18:33 +0000 2021
@Twitter,@NamasteNikkita cheeckkkkkkkkkkkkkkk your DMs,Wed Jun 30 19:18:02 +0000 2021
@Twitter,"@dasha_cool_ Pretty cool, right!? We might have something for you, check DMs",Wed Jun 30 19:14:48 +0000 2021
@Twitter,@CryptoFuturea About to answer your Qs in DMs!,Wed Jun 30 19:13:09 +0000 2021
@Twitter,@XioRoku Ok sliding in!,Wed Jun 30 19:12:16 +0000 2021
@Twitter,@token_fan Thanks for bringing the receipts. Check DMs please!,Wed Jun 30 19:10:38 +0000 2021
@Twitter,@DevMachette_ You got twttr jggl https://t.co/gIVJR8b5xi,Wed Jun 30 19:10:01 +0000 2021
@Twitter,"@miguelgarest Because you asked nicely, we might have something for you! Check DMs",Wed Jun 30 19:08:35 +0000 2021
@Twitter,@metaroark You got Furry Twitter https://t.co/3kLPxULf3L,Wed Jun 30 19:08:25 +0000 2021
@Twitter,@rickypearce You're cooler. Check your DMs please!,Wed Jun 30 19:07:39 +0000 2021
@Twitter,@sculpturings You got Vitamin T https://t.co/gRUEYv0DqH,Wed Jun 30 19:07:34 +0000 2021
@Twitter,@CageLawyers DMing you! We might have something you want,Wed Jun 30 19:06:47 +0000 2021
@Twitter,@toddg777 You got Rare Form https://t.co/EukJbCYtTc,Wed Jun 30 19:06:30 +0000 2021
@Twitter,@bryanminear Happy 12 year anniversary to us then! Check DMs,Wed Jun 30 19:05:57 +0000 2021
@Twitter,@Adriyoung You got Reply Guy https://t.co/MEvWB3GXq1,Wed Jun 30 19:05:37 +0000 2021
@Twitter,@shavonnewong_ You got twttr jggl https://t.co/yN2OjAybqF,Wed Jun 30 19:04:41 +0000 2021
@Twitter,@luxdiei we might have something for you! check your DMs,Wed Jun 30 19:04:02 +0000 2021
@Twitter,@mnagro About to make ourselves at home in your DMs pls reply,Wed Jun 30 18:58:19 +0000 2021
@Twitter,@cryptnative we might have something for you! check your DMs,Wed Jun 30 18:55:50 +0000 2021
@Twitter,@Sky47625367 luck just dropped into your DMs,Wed Jun 30 18:49:16 +0000 2021
@Twitter,"@lorcelg Maaaaaayyyyybeeeee. Check DMs, let's talk",Wed Jun 30 18:47:09 +0000 2021
@Twitter,@Ewald_Neuendorf You got Vitamin T https://t.co/yl25iLWKjc,Wed Jun 30 18:37:19 +0000 2021
@Twitter,@Chris_Mazzone You got Furry Twitter https://t.co/AnEHSn8WXD,Wed Jun 30 18:36:15 +0000 2021
@Twitter,@RenderAzure You got Reply Guy https://t.co/hCASyI9PYq,Wed Jun 30 18:34:27 +0000 2021
@Twitter,@AfricanFractal follow us so we can DM you about something 🔥,Wed Jun 30 18:31:22 +0000 2021
@Twitter,"@jordanpjwebber check DMs, we might be able to help!",Wed Jun 30 18:22:29 +0000 2021
@Twitter,"@JohnPistotti gonna do some heavy lifting in your DMs rn, please check",Wed Jun 30 18:20:33 +0000 2021
@Twitter,@benczheng Cute enough to respond to our DM we hope,Wed Jun 30 18:19:47 +0000 2021
@Twitter,@wongmjane You got Building Characters https://t.co/tzy9GZf5lo,Wed Jun 30 18:17:29 +0000 2021
@Twitter,@csmithSEC You got Rare Form https://t.co/9tysKo9BBS,Wed Jun 30 18:16:04 +0000 2021
@Twitter,@soniupeng You got Building Characters https://t.co/eowaEdsW87,Wed Jun 30 18:01:58 +0000 2021
@Twitter,@BrentakaSicKo You got Reply Guy https://t.co/YA7puJZxHZ,Wed Jun 30 18:00:46 +0000 2021
@Twitter,@Ross_Hidden You got Vitamin T https://t.co/Twjoes0SVQ,Wed Jun 30 17:59:17 +0000 2021
@Twitter,@Jollytime345 follow us so we can DM you!,Wed Jun 30 17:33:02 +0000 2021
@Twitter,@samjstudios omg ok check DMs,Wed Jun 30 17:30:06 +0000 2021
@Twitter,"@Francisco_BTC hi Francisco, we might have something for you in DMs",Wed Jun 30 17:28:50 +0000 2021
@Twitter,@jagnaudh You! You! We're DMing you!,Wed Jun 30 17:19:09 +0000 2021
@Twitter,"@niftyist check DMs, we might be making you a parent",Wed Jun 30 17:18:29 +0000 2021
@Twitter,@TamasDesigns check DMs! we love manners,Wed Jun 30 17:17:49 +0000 2021
@Twitter,"@jordyNFT check DMs bestie, we might have something for you",Wed Jun 30 17:13:47 +0000 2021
@Twitter,@blockturk This time might be different. Check your DMs!,Wed Jun 30 17:11:47 +0000 2021
@Twitter,@Bosslogic You got twttr jggl https://t.co/Nhr070y7Ky,Wed Jun 30 17:10:51 +0000 2021
@Twitter,@ElsewhatGamers You got Furry Twitter https://t.co/hU817PLaQE,Wed Jun 30 17:09:46 +0000 2021
@Twitter,@isaacndgk DMing you for... reasons,Wed Jun 30 17:08:29 +0000 2021
@Twitter,@claudslr You got Rare Form https://t.co/E9z933NuSn,Wed Jun 30 17:07:18 +0000 2021
